Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca;Semana;Keyword3;Grupo/Empresa/owner derechos;Franquicia;Sub-Franquicia;Contenido;Personaje2
similac 3;https://listado.mercadolibre.cl/similac-3#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;similac 3;;;;;
similac 2;https://listado.mercadolibre.cl/similac-2#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;similac 2;;;;;
nan 1;https://listado.mercadolibre.cl/nan-1#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;nan 1;;;;;
similac;https://listado.mercadolibre.cl/similac#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;similac;;;;;
nan confort;https://listado.mercadolibre.cl/nan-confort#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;nan confort;;;;;
nidal;https://listado.mercadolibre.cl/nidal#trend;2022-08-26;Chile;Bebés;Comida para Bebés;;;2022-08-22;nidal;;;;;
formula 1;https://listado.mercadolibre.com.co/formula-1#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;formula 1;;;;;
enfamil;https://listado.mercadolibre.com.co/enfamil#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;enfamil;;;;;
similac total comfort 1;https://listado.mercadolibre.com.co/similac-total-comfort-1#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;similac total comfort 1;;;;;
nutramigen;https://listado.mercadolibre.com.co/nutramigen#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;nutramigen;;;;;
nan 2 optipro;https://listado.mercadolibre.com.co/nan-2-optipro#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;nan 2 optipro;;;;;
enfamil etapa 2;https://listado.mercadolibre.com.co/enfamil-etapa-2#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;enfamil etapa 2;;;;;
nan 2 optipro bolsa;https://listado.mercadolibre.com.co/nan-2-optipro-bolsa#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;nan 2 optipro bolsa;;;;;
nan 2 opti;https://listado.mercadolibre.com.co/nan-2-opti#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;nan 2 opti;;;;;
similac 1;https://listado.mercadolibre.com.co/similac-1#trend;2022-08-26;Colombia;Bebés;Comida para Bebés;;;2022-08-22;similac 1;;;;;
novamil rice;https://listado.mercadolibre.com.mx/novamil-rice#trend;2022-08-26;Mexico;Bebés;Comida para Bebés;;;2022-08-22;novamil rice;;;;;
gerber;https://listado.mercadolibre.com.mx/gerber#trend;2022-08-26;Mexico;Bebés;Comida para Bebés;;;2022-08-22;gerber;;;;;
enfagrow 3;https://listado.mercadolibre.com.mx/enfagrow-3#trend;2022-08-26;Mexico;Bebés;Comida para Bebés;;;2022-08-22;enfagrow 3;;;;;
corralito;https://listado.mercadolibre.com.ar/corralito#trend;2022-08-26;Argentina;Bebés;Corralitos;;;2022-08-22;corralito;;;;;
corralito plegable;https://listado.mercadolibre.com.ar/corralito-plegable#trend;2022-08-26;Argentina;Bebés;Corralitos;;;2022-08-22;corralito plegable;;;;;
corralitos bebe;https://listado.mercadolibre.com.ar/corralitos-bebe#trend;2022-08-26;Argentina;Bebés;Corralitos;;;2022-08-22;corralitos bebe;;;;;
cercadinho;https://lista.mercadolivre.com.br/cercadinho#trend;2022-08-26;Brasil;Bebés;Corralitos;;;2022-08-22;cercadinho;;;;;
corral para bebe plegable;https://listado.mercadolibre.cl/corral-para-bebe-plegable#trend;2022-08-26;Chile;Bebés;Corralitos;;;2022-08-22;corral para bebe plegable;;;;;
corral bebe colores 12 paneles;https://listado.mercadolibre.cl/corral-bebe-colores-12-paneles#trend;2022-08-26;Chile;Bebés;Corralitos;;;2022-08-22;corral bebe colores 12 paneles;;;;;
corral;https://listado.mercadolibre.cl/corral#trend;2022-08-26;Chile;Bebés;Corralitos;;;2022-08-22;corral;;;;;
cuna colecho bebe priori avanti turquesa;https://listado.mercadolibre.com.co/cuna-colecho-bebe-priori-avanti-turquesa#trend;2022-08-26;Colombia;Bebés;Corralitos;;;2022-08-22;cuna colecho bebe priori avanti turquesa;;;;;
corral de juegos bebe;https://listado.mercadolibre.com.co/corral-de-juegos-bebe#trend;2022-08-26;Colombia;Bebés;Corralitos;;;2022-08-22;corral de juegos bebe;;;;;
cunca corral prinsel verona;https://listado.mercadolibre.com.mx/cunca-corral-prinsel-verona#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;cunca corral prinsel verona;;;;;
corrales bebe;https://listado.mercadolibre.com.mx/corrales-bebe#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;corrales bebe;;;;;
corral para bebe;https://listado.mercadolibre.com.mx/corral-para-bebe#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;corral para bebe;;;;;
cuna corral;https://listado.mercadolibre.com.mx/cuna-corral#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;cuna corral;;;;;
corralitos bebe;https://listado.mercadolibre.com.mx/corralitos-bebe#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;corralitos bebe;;;;;
cuna de viaje;https://listado.mercadolibre.com.mx/cuna-de-viaje#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;cuna de viaje;;;;;
corral;https://listado.mercadolibre.com.mx/corral#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;corral;;;;;
cuna corral para bebe;https://listado.mercadolibre.com.mx/cuna-corral-para-bebe#trend;2022-08-26;Mexico;Bebés;Corralitos;;;2022-08-22;cuna corral para bebe;;;;;
huggies;https://listado.mercadolibre.com.ar/huggies#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;huggies;;;;;
oleo calcareo;https://listado.mercadolibre.com.ar/oleo-calcareo#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;oleo calcareo;;;;;
toallitas humedas;https://listado.mercadolibre.com.ar/toallitas-humedas#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;toallitas humedas;;;;;
vaita ducha;https://listado.mercadolibre.com.ar/vaita-ducha#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;vaita ducha;;;;;
pampers pants xxg;https://listado.mercadolibre.com.ar/pampers-pants-xxg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pampers pants xxg;;;;;
vaita ducha negro;https://listado.mercadolibre.com.ar/vaita-ducha-negro#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;vaita ducha negro;;;;;
pampers pants;https://listado.mercadolibre.com.ar/pampers-pants#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pampers pants;;;;;
pampers;https://listado.mercadolibre.com.ar/pampers#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pampers;;;;;
pañales;https://listado.mercadolibre.com.ar/pañales#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales;;;;;
pañales huggies;https://listado.mercadolibre.com.ar/pañales-huggies#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales huggies;;;;;
pañales xxg;https://listado.mercadolibre.com.ar/pañales-xxg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales xxg;;;;;
pañales xg;https://listado.mercadolibre.com.ar/pañales-xg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales xg;;;;;
pampers premium care;https://listado.mercadolibre.com.ar/pampers-premium-care#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pampers premium care;;;;;
pañales huggies xxg;https://listado.mercadolibre.com.ar/pañales-huggies-xxg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales huggies xxg;;;;;
pañales pampers xg;https://listado.mercadolibre.com.ar/pañales-pampers-xg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pampers xg;;;;;
pampers xxg;https://listado.mercadolibre.com.ar/pampers-xxg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pampers xxg;;;;;
pañales xxg huggies;https://listado.mercadolibre.com.ar/pañales-xxg-huggies#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales xxg huggies;;;;;
pañales ecologicos reutilizables;https://listado.mercadolibre.com.ar/pañales-ecologicos-reutilizables#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales ecologicos reutilizables;;;;;
pañales pampers;https://listado.mercadolibre.com.ar/pañales-pampers#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pampers;;;;;
pañales recien nacido;https://listado.mercadolibre.com.ar/pañales-recien-nacido#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales recien nacido;;;;;
hipoglos;https://listado.mercadolibre.com.ar/hipoglos#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;hipoglos;;;;;
pañales pants xxg;https://listado.mercadolibre.com.ar/pañales-pants-xxg#trend;2022-08-26;Argentina;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pants xxg;;;;;
fraldas descartaveis p;https://lista.mercadolivre.com.br/fraldas-descartaveis-p#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas descartaveis p;;;;;
fraldas xg;https://lista.mercadolivre.com.br/fraldas-xg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas xg;;;;;
pomada assadura bebe;https://lista.mercadolivre.com.br/pomada-assadura-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pomada assadura bebe;;;;;
pomada bepantol baby;https://lista.mercadolivre.com.br/pomada-bepantol-baby#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pomada bepantol baby;;;;;
kit fraldas descartaveis;https://lista.mercadolivre.com.br/kit-fraldas-descartaveis#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit fraldas descartaveis;;;;;
pomada nistatina;https://lista.mercadolivre.com.br/pomada-nistatina#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pomada nistatina;;;;;
kit de higiene bebe;https://lista.mercadolivre.com.br/kit-de-higiene-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit de higiene bebe;;;;;
fraldas xxg;https://lista.mercadolivre.com.br/fraldas-xxg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas xxg;;;;;
lencinho umedecido;https://lista.mercadolivre.com.br/lencinho-umedecido#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;lencinho umedecido;;;;;
kit fralda de pano;https://lista.mercadolivre.com.br/kit-fralda-de-pano#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit fralda de pano;;;;;
tatame;https://lista.mercadolivre.com.br/tatame#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;tatame;;;;;
lenço umedecido;https://lista.mercadolivre.com.br/lenço-umedecido#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;lenço umedecido;;;;;
kit higiene bebe;https://lista.mercadolivre.com.br/kit-higiene-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit higiene bebe;;;;;
bepantol baby;https://lista.mercadolivre.com.br/bepantol-baby#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;bepantol baby;;;;;
fraldas descartaveis;https://lista.mercadolivre.com.br/fraldas-descartaveis#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas descartaveis;;;;;
lenco umedecido;https://lista.mercadolivre.com.br/lenco-umedecido#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;lenco umedecido;;;;;
fralda;https://lista.mercadolivre.com.br/fralda#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda;;;;;
kit lenço umedecido;https://lista.mercadolivre.com.br/kit-lenço-umedecido#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit lenço umedecido;;;;;
fralda pampers xg;https://lista.mercadolivre.com.br/fralda-pampers-xg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda pampers xg;;;;;
lenço umedecido atacado;https://lista.mercadolivre.com.br/lenço-umedecido-atacado#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;lenço umedecido atacado;;;;;
fralda pampers g;https://lista.mercadolivre.com.br/fralda-pampers-g#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda pampers g;;;;;
fralda xg;https://lista.mercadolivre.com.br/fralda-xg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda xg;;;;;
fralda pampers;https://lista.mercadolivre.com.br/fralda-pampers#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda pampers;;;;;
fralda pampers xxg;https://lista.mercadolivre.com.br/fralda-pampers-xxg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda pampers xxg;;;;;
tesoura bebe;https://lista.mercadolivre.com.br/tesoura-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;tesoura bebe;;;;;
tesoura bebe kit;https://lista.mercadolivre.com.br/tesoura-bebe-kit#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;tesoura bebe kit;;;;;
pano de boca bebe;https://lista.mercadolivre.com.br/pano-de-boca-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pano de boca bebe;;;;;
kit natura mamae bebe;https://lista.mercadolivre.com.br/kit-natura-mamae-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit natura mamae bebe;;;;;
fraldas descartaveis atacado;https://lista.mercadolivre.com.br/fraldas-descartaveis-atacado#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas descartaveis atacado;;;;;
fraldas;https://lista.mercadolivre.com.br/fraldas#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas;;;;;
toalha de banho bebe;https://lista.mercadolivre.com.br/toalha-de-banho-bebe#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;toalha de banho bebe;;;;;
fralda descartavel atacado;https://lista.mercadolivre.com.br/fralda-descartavel-atacado#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda descartavel atacado;;;;;
kit higiene porcelana;https://lista.mercadolivre.com.br/kit-higiene-porcelana#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit higiene porcelana;;;;;
fralda pano;https://lista.mercadolivre.com.br/fralda-pano#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda pano;;;;;
fralda g;https://lista.mercadolivre.com.br/fralda-g#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda g;;;;;
fralda ecologica;https://lista.mercadolivre.com.br/fralda-ecologica#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda ecologica;;;;;
fralda xxg;https://lista.mercadolivre.com.br/fralda-xxg#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda xxg;;;;;
kit higiene;https://lista.mercadolivre.com.br/kit-higiene#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit higiene;;;;;
fralda descartavel;https://lista.mercadolivre.com.br/fralda-descartavel#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda descartavel;;;;;
fralda de pano;https://lista.mercadolivre.com.br/fralda-de-pano#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda de pano;;;;;
fralda m;https://lista.mercadolivre.com.br/fralda-m#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda m;;;;;
kit higiene mdf;https://lista.mercadolivre.com.br/kit-higiene-mdf#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;kit higiene mdf;;;;;
fralda huggies;https://lista.mercadolivre.com.br/fralda-huggies#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda huggies;;;;;
fraldas pampers g;https://lista.mercadolivre.com.br/fraldas-pampers-g#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraldas pampers g;;;;;
fralda p;https://lista.mercadolivre.com.br/fralda-p#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fralda p;;;;;
fraudadas descartaveis;https://lista.mercadolivre.com.br/fraudadas-descartaveis#trend;2022-08-26;Brasil;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;fraudadas descartaveis;;;;;
pañales pampers g;https://listado.mercadolibre.cl/pañales-pampers-g#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pampers g;;;;;
emubaby;https://listado.mercadolibre.cl/emubaby#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;emubaby;;;;;
emuwipes;https://listado.mercadolibre.cl/emuwipes#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;emuwipes;;;;;
shampoo bebe;https://listado.mercadolibre.cl/shampoo-bebe#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;shampoo bebe;;;;;
huggies;https://listado.mercadolibre.cl/huggies#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;huggies;;;;;
hipoglos;https://listado.mercadolibre.cl/hipoglos#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;hipoglos;;;;;
pañales ecologicos;https://listado.mercadolibre.cl/pañales-ecologicos#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales ecologicos;;;;;
pañales;https://listado.mercadolibre.cl/pañales#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales;;;;;
set manicura niñas;https://listado.mercadolibre.cl/set-manicura-niñas#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;set manicura niñas;;;;;
water wipes;https://listado.mercadolibre.cl/water-wipes#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;water wipes;;;;;
waterwipes;https://listado.mercadolibre.cl/waterwipes#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;waterwipes;;;;;
pañales pampers;https://listado.mercadolibre.cl/pañales-pampers#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pampers;;;;;
pañales emubaby;https://listado.mercadolibre.cl/pañales-emubaby#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales emubaby;;;;;
pañales recien nacido;https://listado.mercadolibre.cl/pañales-recien-nacido#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales recien nacido;;;;;
pañales pampers xxg;https://listado.mercadolibre.cl/pañales-pampers-xxg#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales pampers xxg;;;;;
pañales babysec xxg;https://listado.mercadolibre.cl/pañales-babysec-xxg#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales babysec xxg;;;;;
pañales talla p;https://listado.mercadolibre.cl/pañales-talla-p#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales talla p;;;;;
emugloss;https://listado.mercadolibre.cl/emugloss#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;emugloss;;;;;
toallas humedas nateen;https://listado.mercadolibre.cl/toallas-humedas-nateen#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;toallas humedas nateen;;;;;
pañales huggies;https://listado.mercadolibre.cl/pañales-huggies#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales huggies;;;;;
pañales xxg;https://listado.mercadolibre.cl/pañales-xxg#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales xxg;;;;;
pañales huggies xxg;https://listado.mercadolibre.cl/pañales-huggies-xxg#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales huggies xxg;;;;;
pañales babysec;https://listado.mercadolibre.cl/pañales-babysec#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales babysec;;;;;
pañales merries;https://listado.mercadolibre.cl/pañales-merries#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales merries;;;;;
pañales xg;https://listado.mercadolibre.cl/pañales-xg#trend;2022-08-26;Chile;Bebés;Higiene y Cuidado del Bebé;;;2022-08-22;pañales xg;;;;;
