Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca
azucar;https://listado.mercadolibre.com.mx/azucar#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
arroz;https://listado.mercadolibre.com.mx/arroz#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
taro;https://listado.mercadolibre.com.mx/taro#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
doksuri;https://listado.mercadolibre.com.mx/doksuri#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
gelatina;https://listado.mercadolibre.com.mx/gelatina#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
cacao;https://listado.mercadolibre.com.mx/cacao#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
frijoles;https://listado.mercadolibre.com.mx/frijoles#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
pan bimbo;https://listado.mercadolibre.com.mx/pan-bimbo#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
mayonesa;https://listado.mercadolibre.com.mx/mayonesa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
papas fritas;https://listado.mercadolibre.com.mx/papas-fritas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
canela;https://listado.mercadolibre.com.mx/canela#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
sopa;https://listado.mercadolibre.com.mx/sopa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
tajin;https://listado.mercadolibre.com.mx/tajin#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
avena;https://listado.mercadolibre.com.mx/avena#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
jelly boba;https://listado.mercadolibre.com.mx/jelly-boba#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
lentejas;https://listado.mercadolibre.com.mx/lentejas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
tapioca;https://listado.mercadolibre.com.mx/tapioca#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
despensa;https://listado.mercadolibre.com.mx/despensa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
comida coreana;https://listado.mercadolibre.com.mx/comida-coreana#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
tapioca negra;https://listado.mercadolibre.com.mx/tapioca-negra#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
botanas;https://listado.mercadolibre.com.mx/botanas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
boba;https://listado.mercadolibre.com.mx/boba#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
takis;https://listado.mercadolibre.com.mx/takis#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
chamoy;https://listado.mercadolibre.com.mx/chamoy#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
chetos;https://listado.mercadolibre.com.mx/chetos#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
cajeta;https://listado.mercadolibre.com.mx/cajeta#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
pumpkin spice;https://listado.mercadolibre.com.mx/pumpkin-spice#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;pumpkin
arroz para sushi;https://listado.mercadolibre.com.mx/arroz-para-sushi#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
mochi;https://listado.mercadolibre.com.mx/mochi#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
dulces;https://listado.mercadolibre.com.mx/dulces#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
aguaje;https://listado.mercadolibre.com.mx/aguaje#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
mis pastelitos;https://listado.mercadolibre.com.mx/mis-pastelitos#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
capsulas aguaje;https://listado.mercadolibre.com.mx/capsulas-aguaje#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
chocolates;https://listado.mercadolibre.com.mx/chocolates#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
matcha;https://listado.mercadolibre.com.mx/matcha#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
gomitas;https://listado.mercadolibre.com.mx/gomitas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;
jugo baggio;https://listado.mercadolibre.com.ar/jugo-baggio#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
tequila jose cuervo;https://listado.mercadolibre.com.ar/tequila-jose-cuervo#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;jose cuervo
catena zapata;https://listado.mercadolibre.com.ar/catena-zapata#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
gin tonic;https://listado.mercadolibre.com.ar/gin-tonic#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
nicasia malbec;https://listado.mercadolibre.com.ar/nicasia-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
jagermeister 700;https://listado.mercadolibre.com.ar/jagermeister-700#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;jagermeister
espumador;https://listado.mercadolibre.com.ar/espumador#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
malibu;https://listado.mercadolibre.com.ar/malibu#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
trumpeter malbec;https://listado.mercadolibre.com.ar/trumpeter-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;trumpeter
gancia;https://listado.mercadolibre.com.ar/gancia#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
bebidas;https://listado.mercadolibre.com.ar/bebidas#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
bebidas alcoholicas;https://listado.mercadolibre.com.ar/bebidas-alcoholicas#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
tonica;https://listado.mercadolibre.com.ar/tonica#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
gin;https://listado.mercadolibre.com.ar/gin#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
agua;https://listado.mercadolibre.com.ar/agua#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
coca cola;https://listado.mercadolibre.com.ar/coca-cola#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;coca cola
champagne;https://listado.mercadolibre.com.ar/champagne#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
cerveza;https://listado.mercadolibre.com.ar/cerveza#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
fernet branca;https://listado.mercadolibre.com.ar/fernet-branca#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
gatorade;https://listado.mercadolibre.com.ar/gatorade#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;gatorade
ron;https://listado.mercadolibre.com.ar/ron#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
jugo tang;https://listado.mercadolibre.com.ar/jugo-tang#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
vino mastroeni malbec notable;https://listado.mercadolibre.com.ar/vino-mastroeni-malbec-notable#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
whisky;https://listado.mercadolibre.com.ar/whisky#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
vodka;https://listado.mercadolibre.com.ar/vodka#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
jagermeister;https://listado.mercadolibre.com.ar/jagermeister#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;jagermeister
agua tonica;https://listado.mercadolibre.com.ar/agua-tonica#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
vinos;https://listado.mercadolibre.com.ar/vinos#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
whisky importados;https://listado.mercadolibre.com.ar/whisky-importados#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
jaggermeister;https://listado.mercadolibre.com.ar/jaggermeister#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
jack daniels;https://listado.mercadolibre.com.ar/jack-daniels#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;jack daniels
blue label;https://listado.mercadolibre.com.ar/blue-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;blue
whisky johnny walker;https://listado.mercadolibre.com.ar/whisky-johnny-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
licor sheridan;https://listado.mercadolibre.com.ar/licor-sheridan#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
whisky blue label;https://listado.mercadolibre.com.ar/whisky-blue-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;blue
vino;https://listado.mercadolibre.com.ar/vino#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
whisky jack daniels;https://listado.mercadolibre.com.ar/whisky-jack-daniels#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;jack daniels
rutini malbec;https://listado.mercadolibre.com.ar/rutini-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
gin beefeater;https://listado.mercadolibre.com.ar/gin-beefeater#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
champagne don perignon;https://listado.mercadolibre.com.ar/champagne-don-perignon#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
johnny walker;https://listado.mercadolibre.com.ar/johnny-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
red label;https://listado.mercadolibre.com.ar/red-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
amarula;https://listado.mercadolibre.com.ar/amarula#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
fernet;https://listado.mercadolibre.com.ar/fernet#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
johnnie walker;https://listado.mercadolibre.com.ar/johnnie-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;johnnie walker
licor baileys;https://listado.mercadolibre.com.ar/licor-baileys#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;baileys
absolut vodka;https://listado.mercadolibre.com.ar/absolut-vodka#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;absolut
gin aconcagua;https://listado.mercadolibre.com.ar/gin-aconcagua#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
tequila;https://listado.mercadolibre.com.ar/tequila#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;
whisky macallan;https://listado.mercadolibre.com.ar/whisky-macallan#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;macallan
vinho alma negra;https://lista.mercadolivre.com.br/vinho-alma-negra#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
chandon;https://lista.mercadolivre.com.br/chandon#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
gim;https://lista.mercadolivre.com.br/gim#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;gim
coca cola;https://lista.mercadolivre.com.br/coca-cola#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;coca cola
51;https://lista.mercadolivre.com.br/51#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vinho vega sicilia valbuena 5 2016;https://lista.mercadolivre.com.br/vinho-vega-sicilia-valbuena-5-2016#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;vega
whisky chivas regal ultis 1l;https://lista.mercadolivre.com.br/whisky-chivas-regal-ultis-1l#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;chivas regal
vinho nicola catena bonarda caixa com 4;https://lista.mercadolivre.com.br/vinho-nicola-catena-bonarda-caixa-com-4#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vinho angelica zapata cabernet sauvignon 750ml cx 4 garrafas;https://lista.mercadolivre.com.br/vinho-angelica-zapata-cabernet-sauvignon-750ml-cx-4-garrafas#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;cx
whisk japones hibiki harmony;https://lista.mercadolivre.com.br/whisk-japones-hibiki-harmony#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;harmony
cerveja;https://lista.mercadolivre.com.br/cerveja#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vinho;https://lista.mercadolivre.com.br/vinho#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
tequila;https://lista.mercadolivre.com.br/tequila#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
agua de coco;https://lista.mercadolivre.com.br/agua-de-coco#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
whisky;https://lista.mercadolivre.com.br/whisky#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
gin;https://lista.mercadolivre.com.br/gin#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
campari;https://lista.mercadolivre.com.br/campari#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vodka;https://lista.mercadolivre.com.br/vodka#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
suco;https://lista.mercadolivre.com.br/suco#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
jack daniels;https://lista.mercadolivre.com.br/jack-daniels#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;jack daniels
espuma;https://lista.mercadolivre.com.br/espuma#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
agua com gas;https://lista.mercadolivre.com.br/agua-com-gas#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
agua tonica;https://lista.mercadolivre.com.br/agua-tonica#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
bebidas alcoolicas;https://lista.mercadolivre.com.br/bebidas-alcoolicas#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
bebidas;https://lista.mercadolivre.com.br/bebidas#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
yopro danone;https://lista.mercadolivre.com.br/yopro-danone#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;danone
whiskys;https://lista.mercadolivre.com.br/whiskys#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
garrafa wiskhky;https://lista.mercadolivre.com.br/garrafa-wiskhky#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vinhos;https://lista.mercadolivre.com.br/vinhos#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
gin tanqueray;https://lista.mercadolivre.com.br/gin-tanqueray#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
cerveja heineken;https://lista.mercadolivre.com.br/cerveja-heineken#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;heineken
royal salute;https://lista.mercadolivre.com.br/royal-salute#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;royal
licor 43 original;https://lista.mercadolivre.com.br/licor-43-original#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
licor 43;https://lista.mercadolivre.com.br/licor-43#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
licor;https://lista.mercadolivre.com.br/licor#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
cachaça;https://lista.mercadolivre.com.br/cachaça#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
barril heineken;https://lista.mercadolivre.com.br/barril-heineken#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;heineken
vinho tinto;https://lista.mercadolivre.com.br/vinho-tinto#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
vodka absolut;https://lista.mercadolivre.com.br/vodka-absolut#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;absolut
heineken;https://lista.mercadolivre.com.br/heineken#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;heineken
refrigerante;https://lista.mercadolivre.com.br/refrigerante#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
amarula;https://lista.mercadolivre.com.br/amarula#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
wisk;https://lista.mercadolivre.com.br/wisk#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;
jugos;https://listado.mercadolibre.cl/jugos#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
jumex;https://listado.mercadolibre.cl/jumex#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vino gran capitan general;https://listado.mercadolibre.cl/vino-gran-capitan-general#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
sailor moom;https://listado.mercadolibre.cl/sailor-moom#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
pipeno 5 litros;https://listado.mercadolibre.cl/pipeno-5-litros#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vino tinto;https://listado.mercadolibre.cl/vino-tinto#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
ron;https://listado.mercadolibre.cl/ron#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
jagermeister;https://listado.mercadolibre.cl/jagermeister#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;jagermeister
chivas regal;https://listado.mercadolibre.cl/chivas-regal#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;chivas regal
kombucha;https://listado.mercadolibre.cl/kombucha#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
bebidas;https://listado.mercadolibre.cl/bebidas#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
soju;https://listado.mercadolibre.cl/soju#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
ginger beer;https://listado.mercadolibre.cl/ginger-beer#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
jugo;https://listado.mercadolibre.cl/jugo#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vinos;https://listado.mercadolibre.cl/vinos#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
cerveza;https://listado.mercadolibre.cl/cerveza#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
red bull;https://listado.mercadolibre.cl/red-bull#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;bull
pisco 35;https://listado.mercadolibre.cl/pisco-35#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
wizzard giner;https://listado.mercadolibre.cl/wizzard-giner#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
wizard ginger beer;https://listado.mercadolibre.cl/wizard-ginger-beer#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
aseo;https://listado.mercadolibre.cl/aseo#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vino;https://listado.mercadolibre.cl/vino#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
agua;https://listado.mercadolibre.cl/agua#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
gatorade;https://listado.mercadolibre.cl/gatorade#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;gatorade
copa ramazzotti;https://listado.mercadolibre.cl/copa-ramazzotti#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
jack daniels;https://listado.mercadolibre.cl/jack-daniels#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;jack daniels
jugo en caja;https://listado.mercadolibre.cl/jugo-en-caja#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
powerade;https://listado.mercadolibre.cl/powerade#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
whiskey;https://listado.mercadolibre.cl/whiskey#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
score;https://listado.mercadolibre.cl/score#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
sheridan licor;https://listado.mercadolibre.cl/sheridan-licor#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
tequila zafiro anejo;https://listado.mercadolibre.cl/tequila-zafiro-anejo#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
bebida;https://listado.mercadolibre.cl/bebida#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
whisky;https://listado.mercadolibre.cl/whisky#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
pipeño;https://listado.mercadolibre.cl/pipeño#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
tequila;https://listado.mercadolibre.cl/tequila#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
monster energy;https://listado.mercadolibre.cl/monster-energy#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;energy
suerox;https://listado.mercadolibre.cl/suerox#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
wisky;https://listado.mercadolibre.cl/wisky#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
pisco;https://listado.mercadolibre.cl/pisco#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vino azul;https://listado.mercadolibre.cl/vino-azul#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;azul
johnny walker;https://listado.mercadolibre.cl/johnny-walker#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
whisky jack daniels;https://listado.mercadolibre.cl/whisky-jack-daniels#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;jack daniels
granadina;https://listado.mercadolibre.cl/granadina#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
bebidas energeticas;https://listado.mercadolibre.cl/bebidas-energeticas#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
gin;https://listado.mercadolibre.cl/gin#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
cervezas;https://listado.mercadolibre.cl/cervezas#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
vino atrapa cielo;https://listado.mercadolibre.cl/vino-atrapa-cielo#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;cielo
espuma;https://listado.mercadolibre.cl/espuma#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
pack vinos;https://listado.mercadolibre.cl/pack-vinos#trend;2022-08-26;Chile;Alimentos y Bebidas;Bebidas;;
